source_root,experiment_id,run_id,run_name,status_code,status,start_time_ms,end_time_ms,duration_seconds,method_family,method_variant,experiment,edge_ratio,seed,number_of_variables,number_of_samples,hydra_match,hydra_config,mlflow_run_dir,metric_file_count,param_file_count,metric.best_cond,metric.best_f1score,metric.best_false_neg,metric.best_false_pos,metric.best_fdr,metric.best_g_score,metric.best_least_square_cost,metric.best_nnz,metric.best_norm_distance,metric.best_precision,metric.best_shd,metric.best_shd_a,metric.best_shd_w,metric.best_threshold,metric.best_tpr,metric.best_true_pos,metric.bi_best_cond,metric.bi_best_f1score,metric.bi_best_false_neg,metric.bi_best_false_pos,metric.bi_best_fdr,metric.bi_best_g_score,metric.bi_best_nnz,metric.bi_best_precision,metric.bi_best_shd,metric.bi_best_shd_a,metric.bi_best_shd_w,metric.bi_best_tpr,metric.bi_best_true_pos,metric.bi_t0.05_cond,metric.bi_t0.05_f1score,metric.bi_t0.05_false_neg,metric.bi_t0.05_false_pos,metric.bi_t0.05_fdr,metric.bi_t0.05_g_score,metric.bi_t0.05_nnz,metric.bi_t0.05_precision,metric.bi_t0.05_shd,metric.bi_t0.05_shd_a,metric.bi_t0.05_shd_w,metric.bi_t0.05_tpr,metric.bi_t0.05_true_pos,metric.bi_t0.15_cond,metric.bi_t0.15_f1score,metric.bi_t0.15_false_neg,metric.bi_t0.15_false_pos,metric.bi_t0.15_fdr,metric.bi_t0.15_g_score,metric.bi_t0.15_nnz,metric.bi_t0.15_precision,metric.bi_t0.15_shd,metric.bi_t0.15_shd_a,metric.bi_t0.15_shd_w,metric.bi_t0.15_tpr,metric.bi_t0.15_true_pos,metric.bi_t0.3_cond,metric.bi_t0.3_f1score,metric.bi_t0.3_false_neg,metric.bi_t0.3_false_pos,metric.bi_t0.3_fdr,metric.bi_t0.3_g_score,metric.bi_t0.3_nnz,metric.bi_t0.3_precision,metric.bi_t0.3_shd,metric.bi_t0.3_shd_a,metric.bi_t0.3_shd_w,metric.bi_t0.3_tpr,metric.bi_t0.3_true_pos,metric.bi_t0.5_cond,metric.bi_t0.5_f1score,metric.bi_t0.5_false_neg,metric.bi_t0.5_false_pos,metric.bi_t0.5_fdr,metric.bi_t0.5_g_score,metric.bi_t0.5_nnz,metric.bi_t0.5_precision,metric.bi_t0.5_shd,metric.bi_t0.5_shd_a,metric.bi_t0.5_shd_w,metric.bi_t0.5_tpr,metric.bi_t0.5_true_pos,metric.clique_lazy_added,metric.clique_user_added,metric.cycle_lazy_added,metric.d,metric.dir_best_cond,metric.dir_best_f1score,metric.dir_best_false_neg,metric.dir_best_false_pos,metric.dir_best_fdr,metric.dir_best_g_score,metric.dir_best_nnz,metric.dir_best_precision,metric.dir_best_shd,metric.dir_best_shd_a,metric.dir_best_shd_w,metric.dir_best_tpr,metric.dir_best_true_pos,metric.dir_t0.05_cond,metric.dir_t0.05_f1score,metric.dir_t0.05_false_neg,metric.dir_t0.05_false_pos,metric.dir_t0.05_fdr,metric.dir_t0.05_g_score,metric.dir_t0.05_nnz,metric.dir_t0.05_precision,metric.dir_t0.05_shd,metric.dir_t0.05_shd_a,metric.dir_t0.05_shd_w,metric.dir_t0.05_tpr,metric.dir_t0.05_true_pos,metric.dir_t0.15_cond,metric.dir_t0.15_f1score,metric.dir_t0.15_false_neg,metric.dir_t0.15_false_pos,metric.dir_t0.15_fdr,metric.dir_t0.15_g_score,metric.dir_t0.15_nnz,metric.dir_t0.15_precision,metric.dir_t0.15_shd,metric.dir_t0.15_shd_a,metric.dir_t0.15_shd_w,metric.dir_t0.15_tpr,metric.dir_t0.15_true_pos,metric.dir_t0.3_cond,metric.dir_t0.3_f1score,metric.dir_t0.3_false_neg,metric.dir_t0.3_false_pos,metric.dir_t0.3_fdr,metric.dir_t0.3_g_score,metric.dir_t0.3_nnz,metric.dir_t0.3_precision,metric.dir_t0.3_shd,metric.dir_t0.3_shd_a,metric.dir_t0.3_shd_w,metric.dir_t0.3_tpr,metric.dir_t0.3_true_pos,metric.dir_t0.5_cond,metric.dir_t0.5_f1score,metric.dir_t0.5_false_neg,metric.dir_t0.5_false_pos,metric.dir_t0.5_fdr,metric.dir_t0.5_g_score,metric.dir_t0.5_nnz,metric.dir_t0.5_precision,metric.dir_t0.5_shd,metric.dir_t0.5_shd_a,metric.dir_t0.5_shd_w,metric.dir_t0.5_tpr,metric.dir_t0.5_true_pos,metric.lazy_added,metric.mipgap,metric.n,metric.p,metric.runtime,metric.t0.05_cond,metric.t0.05_f1score,metric.t0.05_false_neg,metric.t0.05_false_pos,metric.t0.05_fdr,metric.t0.05_g_score,metric.t0.05_least_square_cost,metric.t0.05_nnz,metric.t0.05_norm_distance,metric.t0.05_precision,metric.t0.05_shd,metric.t0.05_shd_a,metric.t0.05_shd_w,metric.t0.05_tpr,metric.t0.05_true_pos,metric.t0.15_cond,metric.t0.15_f1score,metric.t0.15_false_neg,metric.t0.15_false_pos,metric.t0.15_fdr,metric.t0.15_g_score,metric.t0.15_least_square_cost,metric.t0.15_nnz,metric.t0.15_norm_distance,metric.t0.15_precision,metric.t0.15_shd,metric.t0.15_shd_a,metric.t0.15_shd_w,metric.t0.15_tpr,metric.t0.15_true_pos,metric.t0.3_cond,metric.t0.3_f1score,metric.t0.3_false_neg,metric.t0.3_false_pos,metric.t0.3_fdr,metric.t0.3_g_score,metric.t0.3_least_square_cost,metric.t0.3_nnz,metric.t0.3_norm_distance,metric.t0.3_precision,metric.t0.3_shd,metric.t0.3_shd_a,metric.t0.3_shd_w,metric.t0.3_tpr,metric.t0.3_true_pos,metric.t0.5_cond,metric.t0.5_f1score,metric.t0.5_false_neg,metric.t0.5_false_pos,metric.t0.5_fdr,metric.t0.5_g_score,metric.t0.5_least_square_cost,metric.t0.5_nnz,metric.t0.5_norm_distance,metric.t0.5_precision,metric.t0.5_shd,metric.t0.5_shd_a,metric.t0.5_shd_w,metric.t0.5_tpr,metric.t0.5_true_pos,metric.true_least_square_cost,metric.varsortability,param.clique_limit,param.effective_edge_ratio,param.note,param.problem.clique_limit,param.problem.generator,param.problem.graph_type_inter,param.problem.inter_edge_ratio,param.problem.internal_normalization,param.problem.intra_edge_ratio,param.problem.name,param.problem.noise_scale,param.problem.noise_scale_variance,param.problem.normalize,param.problem.number_of_samples,param.problem.number_of_variables,param.problem.p,param.problem.seed,param.problem.sem_type,param.problem.w_decay,param.problem.w_max_inter,param.problem.w_max_intra,param.problem.w_min_inter,param.problem.w_min_intra,param.solver.a_reg_type,param.solver.big_m_mode,param.solver.callback_mode,param.solver.clique_callback_mode,param.solver.clique_separation_time_budget,param.solver.clique_top_k,param.solver.constraints_mode,param.solver.cycle_top_k,param.solver.deduplicate_clique_cuts,param.solver.deduplicate_cycle_cuts,param.solver.delayed_second_separation,param.solver.dense_escalation_hits,param.solver.dense_history_min_hits,param.solver.diagnostics_progress_interval,param.solver.edge_specific_condition_limit,param.solver.edge_specific_safety_factor,param.solver.enable_clique_constraints,param.solver.enable_cycle_constraints,param.solver.enable_fractional_clique_cuts,param.solver.experiment_diagnostics,param.solver.fractional_greedy_starts,param.solver.fractional_root_only,param.solver.fractional_violation_tolerance,param.solver.gurobi_seed,param.solver.gurobi_threads,param.solver.incumbent_repair_mode,param.solver.lambda1,param.solver.lambda2,param.solver.loss_type,param.solver.max_clique_cuts_per_callback,param.solver.max_clique_size,param.solver.max_cut_jaccard_similarity,param.solver.max_cycle_cuts_per_callback,param.solver.method_family_name,param.solver.method_variant,param.solver.name,param.solver.nonroot_max_cuts_per_callback,param.solver.nonroot_separation_frequency,param.solver.nonzero_threshold,param.solver.print_callback_events,param.solver.print_clique_cuts,param.solver.print_retained_solutions,param.solver.reg_type,param.solver.repair_cut_cache_dir,param.solver.repair_cut_cache_mode,param.solver.repair_deletion_score,param.solver.repair_loss_weight,param.solver.repair_max_retries,param.solver.repair_refit_solver,param.solver.repair_ridge_alpha,param.solver.repair_violation_weight,param.solver.robust,param.solver.root_max_cuts_per_round,param.solver.separation_order,param.solver.tabu_edges,param.solver.target_mip_gap,param.solver.time_limit,param.solver.weights_bound,param.system.hostname
/Users/xiaoyuhe/project-bestdagsolverintheworld/dagsolvers/metacentrum_runs/22245761.pbs-m1.metacentrum.cz/dagsolvers,734013320001138033,0c05a9a81145494f8dc02ff801cd36c6,unleashed-stoat-821,3,FINISHED,1784238557998,1784239561950,1003.952,A,A,METHOD_A_DELAYED_SEPARATION,4,1,11,200,closest_time,/Users/xiaoyuhe/project-bestdagsolverintheworld/dagsolvers/metacentrum_runs/22245761.pbs-m1.metacentrum.cz/dagsolvers/multirun/2026-07-16/23-49-16/0/.hydra/config.yaml,/Users/xiaoyuhe/project-bestdagsolverintheworld/dagsolvers/metacentrum_runs/22245761.pbs-m1.metacentrum.cz/dagsolvers/mlruns/734013320001138033/0c05a9a81145494f8dc02ff801cd36c6,217,75,43.0,0.9382716049382717,5.0,0.0,0.0,0.8837209302325582,43.624319410082535,38.0,2.8327095975414367,1.0,5.0,0.0,5.0,0.6058355482911774,0.8837209302325582,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,374.0,11.0,43.0,0.9382716049382717,5.0,0.0,0.0,0.8837209302325582,38.0,1.0,5.0,0.0,5.0,0.8837209302325582,38.0,43.0,0.9382716049382717,5.0,0.0,0.0,0.8837209302325582,38.0,1.0,5.0,0.0,5.0,0.8837209302325582,38.0,43.0,0.9382716049382717,5.0,0.0,0.0,0.8837209302325582,38.0,1.0,5.0,0.0,5.0,0.8837209302325582,38.0,43.0,0.9382716049382717,5.0,0.0,0.0,0.8837209302325582,38.0,1.0,5.0,0.0,5.0,0.8837209302325582,38.0,43.0,0.9382716049382717,5.0,0.0,0.0,0.8837209302325582,38.0,1.0,5.0,0.0,5.0,0.8837209302325582,38.0,375.0,0.2153515094039173,200.0,0.0,1003.4807345867157,43.0,0.9382716049382717,5.0,0.0,0.0,0.8837209302325582,43.624319410082535,38.0,2.8327095975414367,1.0,5.0,0.0,5.0,0.8837209302325582,38.0,43.0,0.9382716049382717,5.0,0.0,0.0,0.8837209302325582,43.624319410082535,38.0,2.8327095975414367,1.0,5.0,0.0,5.0,0.8837209302325582,38.0,43.0,0.9382716049382717,5.0,0.0,0.0,0.8837209302325582,43.624319410082535,38.0,2.8327095975414367,1.0,5.0,0.0,5.0,0.8837209302325582,38.0,43.0,0.9382716049382717,5.0,0.0,0.0,0.8837209302325582,43.624319410082535,38.0,2.8327095975414367,1.0,5.0,0.0,5.0,0.8837209302325582,38.0,2246.4953001128347,0.9642857142857143,5,4,,5,notears,er,4,False,4,cliquefree_er,1.0,None,False,200,11,0,1,gauss,1.1,0.4,2,0.2,0.5,l1,scalar,first_cycle,first_clique,0.1,1,weights,1,True,True,True,2,2,10.0,10000000000.0,1.01,True,True,False,True,10,True,1e-06,0,1,none,1.0,1.0,l2,1,5,0.8,1,delayed_separation,A,delayed_separation,5,10,0.001,True,False,False,l1,,,,,,,0.001,,False,20,cycle_first,False,0.01,1000,100.0,elmo3-2.hw.elixir-czech.cz
/Users/xiaoyuhe/project-bestdagsolverintheworld/dagsolvers/metacentrum_runs/22245761.pbs-m1.metacentrum.cz/dagsolvers,734013320001138033,576639b18582472d9cf44c2ea3180692,bald-calf-86,3,FINISHED,1784239562227,1784240565910,1003.683,A,A,METHOD_A_DELAYED_SEPARATION,4,2,11,200,closest_time,/Users/xiaoyuhe/project-bestdagsolverintheworld/dagsolvers/metacentrum_runs/22245761.pbs-m1.metacentrum.cz/dagsolvers/multirun/2026-07-16/23-49-16/1/.hydra/config.yaml,/Users/xiaoyuhe/project-bestdagsolverintheworld/dagsolvers/metacentrum_runs/22245761.pbs-m1.metacentrum.cz/dagsolvers/mlruns/734013320001138033/576639b18582472d9cf44c2ea3180692,217,75,42.0,0.9090909090909091,7.0,0.0,0.0,0.8333333333333334,666.772046975901,35.0,3.8150399911163544,1.0,7.0,0.0,7.0,0.670984956467077,0.8333333333333334,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,168.0,11.0,42.0,0.9090909090909091,7.0,0.0,0.0,0.8333333333333334,35.0,1.0,7.0,0.0,7.0,0.8333333333333334,35.0,42.0,0.8974358974358975,7.0,1.0,0.027777777777777776,0.8095238095238095,36.0,0.9722222222222222,8.0,0.0,8.0,0.8333333333333334,35.0,42.0,0.8974358974358975,7.0,1.0,0.027777777777777776,0.8095238095238095,36.0,0.9722222222222222,8.0,0.0,8.0,0.8333333333333334,35.0,42.0,0.8974358974358975,7.0,1.0,0.027777777777777776,0.8095238095238095,36.0,0.9722222222222222,8.0,0.0,8.0,0.8333333333333334,35.0,42.0,0.9090909090909091,7.0,0.0,0.0,0.8333333333333334,35.0,1.0,7.0,0.0,7.0,0.8333333333333334,35.0,172.0,0.22216585792759286,200.0,0.0,1003.2380051612854,42.0,0.8974358974358975,7.0,1.0,0.027777777777777776,0.8095238095238095,42.25454932106095,36.0,3.827811193156911,0.9722222222222222,8.0,0.0,8.0,0.8333333333333334,35.0,42.0,0.8974358974358975,7.0,1.0,0.027777777777777776,0.8095238095238095,42.25454932106095,36.0,3.827811193156911,0.9722222222222222,8.0,0.0,8.0,0.8333333333333334,35.0,42.0,0.8974358974358975,7.0,1.0,0.027777777777777776,0.8095238095238095,42.25454932106095,36.0,3.827811193156911,0.9722222222222222,8.0,0.0,8.0,0.8333333333333334,35.0,42.0,0.9090909090909091,7.0,0.0,0.0,0.8333333333333334,666.772046975901,35.0,3.8150399911163544,1.0,7.0,0.0,7.0,0.8333333333333334,35.0,2219.111896724418,0.9797979797979798,5,4,,5,notears,er,4,False,4,cliquefree_er,1.0,None,False,200,11,0,2,gauss,1.1,0.4,2,0.2,0.5,l1,scalar,first_cycle,first_clique,0.1,1,weights,1,True,True,True,2,2,10.0,10000000000.0,1.01,True,True,False,True,10,True,1e-06,0,1,none,1.0,1.0,l2,1,5,0.8,1,delayed_separation,A,delayed_separation,5,10,0.001,True,False,False,l1,,,,,,,0.001,,False,20,cycle_first,False,0.01,1000,100.0,elmo3-2.hw.elixir-czech.cz
/Users/xiaoyuhe/project-bestdagsolverintheworld/dagsolvers/metacentrum_runs/22245761.pbs-m1.metacentrum.cz/dagsolvers,962172286686908027,7c91235068c24e64a04f3dc681b108c8,unleashed-stoat-821,3,FINISHED,1784240638086,1784241640637,1002.551,B,B1,METHOD_B1_FIRST_MINIMAL_K_PLUS_1,4,1,11,200,closest_time,/Users/xiaoyuhe/project-bestdagsolverintheworld/dagsolvers/metacentrum_runs/22245761.pbs-m1.metacentrum.cz/dagsolvers/multirun/2026-07-17/00-23-56/0/.hydra/config.yaml,/Users/xiaoyuhe/project-bestdagsolverintheworld/dagsolvers/metacentrum_runs/22245761.pbs-m1.metacentrum.cz/dagsolvers/mlruns/962172286686908027/7c91235068c24e64a04f3dc681b108c8,217,72,43.0,0.9382716049382717,5.0,0.0,0.0,0.8837209302325582,43.63851877231309,38.0,2.8324215910756627,1.0,5.0,0.0,5.0,0.6058355482911892,0.8837209302325582,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,765.0,11.0,43.0,0.9382716049382717,5.0,0.0,0.0,0.8837209302325582,38.0,1.0,5.0,0.0,5.0,0.8837209302325582,38.0,43.0,0.9382716049382717,5.0,0.0,0.0,0.8837209302325582,38.0,1.0,5.0,0.0,5.0,0.8837209302325582,38.0,43.0,0.9382716049382717,5.0,0.0,0.0,0.8837209302325582,38.0,1.0,5.0,0.0,5.0,0.8837209302325582,38.0,43.0,0.9382716049382717,5.0,0.0,0.0,0.8837209302325582,38.0,1.0,5.0,0.0,5.0,0.8837209302325582,38.0,43.0,0.9382716049382717,5.0,0.0,0.0,0.8837209302325582,38.0,1.0,5.0,0.0,5.0,0.8837209302325582,38.0,797.0,0.14893701641736093,200.0,0.0,1002.0796785354614,43.0,0.9382716049382717,5.0,0.0,0.0,0.8837209302325582,43.63851877231309,38.0,2.8324215910756627,1.0,5.0,0.0,5.0,0.8837209302325582,38.0,43.0,0.9382716049382717,5.0,0.0,0.0,0.8837209302325582,43.63851877231309,38.0,2.8324215910756627,1.0,5.0,0.0,5.0,0.8837209302325582,38.0,43.0,0.9382716049382717,5.0,0.0,0.0,0.8837209302325582,43.63851877231309,38.0,2.8324215910756627,1.0,5.0,0.0,5.0,0.8837209302325582,38.0,43.0,0.9382716049382717,5.0,0.0,0.0,0.8837209302325582,43.63851877231309,38.0,2.8324215910756627,1.0,5.0,0.0,5.0,0.8837209302325582,38.0,2246.4953001128347,0.9642857142857143,5,4,,5,notears,er,4,False,4,cliquefree_er,1.0,None,False,200,11,0,1,gauss,1.1,0.4,2,0.2,0.5,l1,scalar,all_cycles,all_cliques,,5,weights,5,False,True,False,,2,10.0,10000000000.0,1.01,True,True,False,True,10,True,1e-06,0,1,none,1.0,1.0,l2,1,5,,0,controlled_cut_addition,B1,controlled_cut_addition,5,10,0.001,True,False,False,l1,,,,,,,0.001,,False,20,cycle_first,False,0.01,1000,100.0,elmo3-2.hw.elixir-czech.cz
/Users/xiaoyuhe/project-bestdagsolverintheworld/dagsolvers/metacentrum_runs/22245761.pbs-m1.metacentrum.cz/dagsolvers,962172286686908027,7cc1bd2ff68c4b239f0a3d5aa73d22da,bald-calf-86,3,FINISHED,1784241640913,1784242643679,1002.766,B,B1,METHOD_B1_FIRST_MINIMAL_K_PLUS_1,4,2,11,200,closest_time,/Users/xiaoyuhe/project-bestdagsolverintheworld/dagsolvers/metacentrum_runs/22245761.pbs-m1.metacentrum.cz/dagsolvers/multirun/2026-07-17/00-23-56/1/.hydra/config.yaml,/Users/xiaoyuhe/project-bestdagsolverintheworld/dagsolvers/metacentrum_runs/22245761.pbs-m1.metacentrum.cz/dagsolvers/mlruns/962172286686908027/7cc1bd2ff68c4b239f0a3d5aa73d22da,217,72,42.0,0.9090909090909091,7.0,0.0,0.0,0.8333333333333334,666.772260260042,35.0,3.815301088212692,1.0,7.0,0.0,7.0,0.6709849564670772,0.8333333333333334,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,601.0,11.0,42.0,0.9090909090909091,7.0,0.0,0.0,0.8333333333333334,35.0,1.0,7.0,0.0,7.0,0.8333333333333334,35.0,42.0,0.8974358974358975,7.0,1.0,0.027777777777777776,0.8095238095238095,36.0,0.9722222222222222,8.0,0.0,8.0,0.8333333333333334,35.0,42.0,0.8974358974358975,7.0,1.0,0.027777777777777776,0.8095238095238095,36.0,0.9722222222222222,8.0,0.0,8.0,0.8333333333333334,35.0,42.0,0.8974358974358975,7.0,1.0,0.027777777777777776,0.8095238095238095,36.0,0.9722222222222222,8.0,0.0,8.0,0.8333333333333334,35.0,42.0,0.9090909090909091,7.0,0.0,0.0,0.8333333333333334,35.0,1.0,7.0,0.0,7.0,0.8333333333333334,35.0,634.0,0.16462694574134104,200.0,0.0,1002.3162369728088,42.0,0.8974358974358975,7.0,1.0,0.027777777777777776,0.8095238095238095,42.25476260520509,36.0,3.828071419181885,0.9722222222222222,8.0,0.0,8.0,0.8333333333333334,35.0,42.0,0.8974358974358975,7.0,1.0,0.027777777777777776,0.8095238095238095,42.25476260520509,36.0,3.828071419181885,0.9722222222222222,8.0,0.0,8.0,0.8333333333333334,35.0,42.0,0.8974358974358975,7.0,1.0,0.027777777777777776,0.8095238095238095,42.25476260520509,36.0,3.828071419181885,0.9722222222222222,8.0,0.0,8.0,0.8333333333333334,35.0,42.0,0.9090909090909091,7.0,0.0,0.0,0.8333333333333334,666.772260260042,35.0,3.815301088212692,1.0,7.0,0.0,7.0,0.8333333333333334,35.0,2219.111896724418,0.9797979797979798,5,4,,5,notears,er,4,False,4,cliquefree_er,1.0,None,False,200,11,0,2,gauss,1.1,0.4,2,0.2,0.5,l1,scalar,all_cycles,all_cliques,,5,weights,5,False,True,False,,2,10.0,10000000000.0,1.01,True,True,False,True,10,True,1e-06,0,1,none,1.0,1.0,l2,1,5,,0,controlled_cut_addition,B1,controlled_cut_addition,5,10,0.001,True,False,False,l1,,,,,,,0.001,,False,20,cycle_first,False,0.01,1000,100.0,elmo3-2.hw.elixir-czech.cz
/Users/xiaoyuhe/project-bestdagsolverintheworld/dagsolvers/metacentrum_runs/22245761.pbs-m1.metacentrum.cz/dagsolvers,800467768359478021,26b88823b6ae4830bfb6fa58cfb90ec8,unleashed-stoat-821,3,FINISHED,1784242714004,1784243716282,1002.278,B,B2,METHOD_B2_ALL_K_PLUS_1,4,1,11,200,closest_time,/Users/xiaoyuhe/project-bestdagsolverintheworld/dagsolvers/metacentrum_runs/22245761.pbs-m1.metacentrum.cz/dagsolvers/multirun/2026-07-17/00-58-32/0/.hydra/config.yaml,/Users/xiaoyuhe/project-bestdagsolverintheworld/dagsolvers/metacentrum_runs/22245761.pbs-m1.metacentrum.cz/dagsolvers/mlruns/800467768359478021/26b88823b6ae4830bfb6fa58cfb90ec8,217,72,43.0,0.9382716049382717,5.0,0.0,0.0,0.8837209302325582,43.63774271684133,38.0,2.832509651113348,1.0,5.0,0.0,5.0,0.6058355482911937,0.8837209302325582,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,758.0,11.0,43.0,0.9382716049382717,5.0,0.0,0.0,0.8837209302325582,38.0,1.0,5.0,0.0,5.0,0.8837209302325582,38.0,43.0,0.9382716049382717,5.0,0.0,0.0,0.8837209302325582,38.0,1.0,5.0,0.0,5.0,0.8837209302325582,38.0,43.0,0.9382716049382717,5.0,0.0,0.0,0.8837209302325582,38.0,1.0,5.0,0.0,5.0,0.8837209302325582,38.0,43.0,0.9382716049382717,5.0,0.0,0.0,0.8837209302325582,38.0,1.0,5.0,0.0,5.0,0.8837209302325582,38.0,43.0,0.9382716049382717,5.0,0.0,0.0,0.8837209302325582,38.0,1.0,5.0,0.0,5.0,0.8837209302325582,38.0,887.0,0.20151443763588142,200.0,0.0,1001.7982504367828,43.0,0.9382716049382717,5.0,0.0,0.0,0.8837209302325582,43.63774271684133,38.0,2.832509651113348,1.0,5.0,0.0,5.0,0.8837209302325582,38.0,43.0,0.9382716049382717,5.0,0.0,0.0,0.8837209302325582,43.63774271684133,38.0,2.832509651113348,1.0,5.0,0.0,5.0,0.8837209302325582,38.0,43.0,0.9382716049382717,5.0,0.0,0.0,0.8837209302325582,43.63774271684133,38.0,2.832509651113348,1.0,5.0,0.0,5.0,0.8837209302325582,38.0,43.0,0.9382716049382717,5.0,0.0,0.0,0.8837209302325582,43.63774271684133,38.0,2.832509651113348,1.0,5.0,0.0,5.0,0.8837209302325582,38.0,2246.4953001128347,0.9642857142857143,5,4,,5,notears,er,4,False,4,cliquefree_er,1.0,None,False,200,11,0,1,gauss,1.1,0.4,2,0.2,0.5,l1,scalar,all_cycles,all_cliques,,5,weights,5,False,True,False,,2,10.0,10000000000.0,1.01,True,True,False,True,10,True,1e-06,0,1,none,1.0,1.0,l2,0,5,,0,controlled_cut_addition,B2,controlled_cut_addition,5,10,0.001,True,False,False,l1,,,,,,,0.001,,False,20,cycle_first,False,0.01,1000,100.0,elmo3-2.hw.elixir-czech.cz
